round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,0.953826645,0.782869056,0.005761032,0.998309161,80,50,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.015028403,0.782381121,0.004534792,0.998547308,80,50,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.285861025,0.781183463,0.005173869,0.998483802,100,50,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.126043838,0.780651171,0.010818385,0.996927913,100,40,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.183851867,0.780606813,0.005102956,0.998555246,80,50,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.018542655,0.780251952,0.007508121,0.997888436,80,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.089798862,0.779985806,0.015169828,0.996007081,80,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.21819686,0.779764017,0.006932321,0.99800751,80,40,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.076231925,0.779143009,0.006689644,0.998110706,60,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.150809609,0.778034067,0.016678707,0.995586356,100,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,0.982736049,0.777634847,0.008043442,0.997658228,80,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.037127062,0.777368701,0.00971162,0.997142245,100,50,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.350769727,0.776481547,0.006980187,0.997904313,80,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.005986411,0.77546132,0.007957855,0.997674105,100,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,0.774826268,0.775106458,0.017206777,0.995530788,60,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,0.993429386,0.774707239,0.006040947,0.998253594,60,40,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.11423696,0.774618524,0.007273634,0.997816993,80,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.12320982,0.77430802,0.005755285,0.998325038,60,50,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,0.995932342,0.774174947,0.00682909,0.998047201,80,50,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.070755142,0.773642654,0.004725645,0.998547308,100,50,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.379100923,0.773642654,0.008018121,0.99778524,60,40,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.089499484,0.772844216,0.006676386,0.997983695,60,40,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.320682612,0.772533712,0.007632494,0.997809054,100,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.155479505,0.77217885,0.01379406,0.996126154,80,40,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.046478645,0.772134493,0.006436106,0.99818215,80,50,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.079324451,0.771957062,0.006374664,0.998142459,80,50,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.105108228,0.771912704,0.007306985,0.997896375,100,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.078342747,0.771069908,0.006755709,0.998078953,60,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.052862098,0.770892477,0.009071783,0.997531217,60,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.284054867,0.769960965,0.007791586,0.997713796,80,40,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.519897764,0.769162527,0.008110989,0.997658228,60,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.312430822,0.768807665,0.005698088,0.998293285,100,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.063454863,0.768630234,0.013107171,0.996284918,80,40,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.151230905,0.766722853,0.005669918,0.998340914,100,50,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.25915693,0.76601313,0.014098435,0.99605471,80,50,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.146432799,0.765924414,0.011764726,0.996832655,60,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.348459672,0.765746984,0.006700508,0.99795988,80,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.269251148,0.764771114,0.012818372,0.996483373,80,50,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.036820639,0.764638041,0.007173971,0.997944004,80,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.156515199,0.763750887,0.007183636,0.997928127,80,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.194197442,0.762908091,0.0144037,0.995951513,60,40,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,0.94128941,0.760911994,0.008414055,0.99787256,80,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.119335945,0.758161817,0.01932649,0.994729029,60,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.143331764,0.755633428,0.008367847,0.997713796,60,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,0.981555884,0.744277857,0.008570977,0.997642352,60,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
