round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,fourth_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,1.569480563,0.797107878,0.011424056,0.997269256,75,60,40,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.296251352,0.796974805,0.023100082,0.994570265,90,50,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.481808451,0.796930447,0.003656015,0.998721948,100,60,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.484575015,0.796841732,0.003705595,0.998650504,100,60,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.507460617,0.796619943,0.002938426,0.999007724,100,60,30,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.567158054,0.796531228,0.015477552,0.996332547,100,50,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,0.866437916,0.796309439,0.003776882,0.998761639,100,60,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.154191257,0.796043293,0.007365522,0.997832869,75,50,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.362173987,0.795954578,0.00438426,0.998571122,75,60,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.470469514,0.795821505,0.00479979,0.99840442,90,60,40,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.424235636,0.795821505,0.00669672,0.997999571,80,50,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.134524953,0.795732789,0.003806581,0.998682257,75,60,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.746200307,0.795511001,0.018179304,0.995483159,75,50,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.17591262,0.795244855,0.004165819,0.998610813,80,60,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.297050828,0.795200497,0.003695173,0.998737825,75,50,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.674017519,0.794934351,0.003129784,0.998928342,90,50,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.052474216,0.794934351,0.003684835,0.998856898,90,60,30,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.609395576,0.794845635,0.003544931,0.998817207,100,50,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,2.044393541,0.794845635,0.002777948,0.998968033,75,50,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.734103482,0.794668204,0.003131341,0.998912465,100,50,30,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.761696253,0.794535131,0.021855878,0.995578418,100,60,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.252896501,0.794402058,0.003541743,0.998777516,90,50,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.785024245,0.794313343,0.015232553,0.996777087,90,60,40,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.993167033,0.794268985,0.02286763,0.995467283,90,50,30,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.886176867,0.794135912,0.003132762,0.998856898,80,50,40,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.955169231,0.794002839,0.003684303,0.99880133,80,50,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.261567734,0.793958481,0.006547261,0.998055139,80,50,40,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.189461582,0.793914123,0.003912593,0.998682257,100,60,30,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.812890876,0.793869766,0.003732239,0.998745763,80,60,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.480474315,0.793825408,0.003771053,0.998729887,80,60,30,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.349109983,0.793559262,0.028933917,0.994355933,75,50,30,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.659084177,0.793514904,0.003765342,0.998674319,80,60,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,2.066848543,0.793381831,0.03624658,0.992212617,100,60,30,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.2856339,0.793293116,0.004656485,0.998531431,90,50,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.227126451,0.793160043,0.006502642,0.998110706,80,60,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.818491249,0.793071327,0.009877241,0.997420082,80,50,30,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.653570325,0.792938254,0.00300819,0.998960095,90,50,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.332575468,0.792805181,0.003568523,0.998817207,75,60,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.310572919,0.792450319,0.003823158,0.998745763,100,50,30,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.678646223,0.792184173,0.016221916,0.99649925,100,60,30,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.048522706,0.792139815,0.005260735,0.998348853,75,60,30,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.707868267,0.792006742,0.050082676,0.989966104,90,50,30,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.406550512,0.791829312,0.003519298,0.998817207,90,50,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.465710629,0.791784954,0.025194836,0.994895732,75,60,30,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.35803647,0.791696238,0.027436772,0.994078096,80,60,40,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.931100351,0.791651881,0.019884166,0.995260889,75,50,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.157467119,0.791607523,0.00459427,0.998594937,75,50,30,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.255650822,0.791518808,0.00374735,0.99880133,100,60,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.133506138,0.79147445,0.004291688,0.998594937,90,60,30,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.098013939,0.791430092,0.007314038,0.997936066,90,60,30,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.237641697,0.7908978,0.005216186,0.998428235,80,60,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.864513811,0.790853442,0.017903328,0.996388115,75,60,40,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.608622856,0.790809084,0.029939565,0.993895517,80,60,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.444764756,0.790764727,0.003432145,0.998817207,100,50,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,0.990744011,0.790631654,0.009066721,0.997602661,75,50,30,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,0.934776282,0.790631654,0.004229007,0.998682257,75,60,30,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.510778124,0.790232434,0.015228589,0.997285133,100,60,40,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.386105811,0.790232434,0.025424704,0.994776658,80,50,30,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.436569187,0.790188077,0.002731513,0.999063291,90,60,40,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.686218503,0.789966288,0.030165505,0.994141602,75,60,30,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.225100716,0.789788857,0.003402282,0.998856898,100,60,30,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.380542507,0.789700142,0.003693175,0.998793392,90,50,30,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.092669603,0.789611427,0.003648162,0.99880133,75,60,40,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.729809405,0.789522711,0.003497977,0.998777516,80,60,30,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.927162135,0.789522711,0.027302817,0.995340271,80,60,30,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.00851188,0.78934528,0.003246638,0.998904527,80,60,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.107696988,0.788458126,0.005235598,0.99840442,75,60,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.402968392,0.788147622,0.004229611,0.998634628,75,50,40,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.283741945,0.788103265,0.022699227,0.995919761,80,50,30,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.186223084,0.788103265,0.00390826,0.998618752,100,60,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.169173378,0.788014549,0.004455797,0.998602875,90,60,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.157412226,0.787792761,0.007172461,0.997904313,100,50,30,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.640441136,0.787792761,0.008126132,0.997570908,90,60,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.609169872,0.78703868,0.003765031,0.998793392,100,60,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.029862227,0.786994322,0.006104346,0.998285347,100,50,40,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.041018034,0.786550745,0.004656124,0.998682257,90,60,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.487116622,0.78646203,0.006441558,0.998174212,80,60,40,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.180397015,0.786240241,0.003810866,0.998769578,90,50,30,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.330631632,0.785974095,0.004000275,0.998721948,100,60,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.656660101,0.785796664,0.036816735,0.992760353,80,50,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,2.022717565,0.785752307,0.02846663,0.994451192,90,60,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.62320723,0.785574876,0.025738107,0.994824288,75,60,30,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.45550186,0.785441803,0.003686198,0.998785454,80,50,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.23569995,0.784599006,0.003011587,0.998928342,100,60,30,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.356069677,0.784510291,0.004593235,0.998475864,75,50,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.368086902,0.784421576,0.00361909,0.998706072,80,60,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.415746282,0.784288502,0.00377119,0.998666381,75,50,30,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.996621821,0.783490064,0.003291729,0.998904527,75,50,30,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.895098992,0.78317956,0.003376273,0.99880133,90,50,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.313026456,0.783002129,0.003662692,0.998793392,75,50,40,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.318668836,0.782425479,0.030791173,0.991998285,80,60,40,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.50186782,0.782381121,0.026978609,0.995141816,80,50,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.749976286,0.781538325,0.035255411,0.992927056,75,60,30,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.242290298,0.781405252,0.00377981,0.998729887,75,60,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.157214653,0.781272179,0.004209082,0.998721948,90,50,40,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,0.967638727,0.781094748,0.011783238,0.99680884,80,60,30,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.223233609,0.780961675,0.047567703,0.988283204,75,50,30,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.171188848,0.780518098,0.006718898,0.997999571,75,50,30,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.274311454,0.780207594,0.007178101,0.998047201,90,50,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.139662981,0.780030163,0.00413427,0.998737825,75,60,30,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.834071508,0.779586586,0.030213399,0.993355719,100,50,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,0.993521455,0.779453513,0.005543364,0.998459987,75,60,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.359521018,0.779231725,0.004744321,0.998523493,75,50,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.332687027,0.779098652,0.004297506,0.998674319,90,60,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,2.007549249,0.778832505,0.031702268,0.99268891,100,50,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.101093119,0.778034067,0.008074432,0.99800751,80,50,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.109070273,0.776525905,0.003550428,0.998809269,80,50,30,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.446430325,0.775949255,0.004389268,0.998634628,100,50,40,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.478772167,0.774973385,0.004023952,0.998706072,75,60,40,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.190170598,0.77488467,0.010627045,0.996880284,90,50,30,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.026419481,0.774662881,0.007230728,0.99795988,100,60,40,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.19795107,0.773864443,0.003228662,0.998841021,90,60,30,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.126319682,0.773820085,0.007932413,0.997729672,75,50,30,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.098251915,0.773598297,0.009650464,0.997404206,80,60,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.570016919,0.773199077,0.007609527,0.997888436,80,60,40,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.190866366,0.773066004,0.003995375,0.998753701,100,50,30,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.300582286,0.772977289,0.008053651,0.997721734,100,60,40,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.339619497,0.772844216,0.007130398,0.997967819,80,50,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.413456084,0.772489354,0.004135076,0.998690196,80,50,40,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.128109866,0.770404542,0.008534358,0.99756297,75,60,30,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.104072575,0.770227111,0.007568066,0.997944004,80,50,40,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.548152424,0.769206884,0.050103371,0.988140316,100,60,40,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.20548672,0.767831796,0.008273121,0.997570908,90,60,30,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.153855464,0.76774308,0.007845139,0.997832869,100,60,30,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.235158641,0.766323634,0.003508026,0.998856898,100,60,30,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.211092365,0.766234918,0.008148707,0.997570908,90,60,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.34404303,0.76543648,0.003659401,0.998880713,75,50,30,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.372188928,0.764416253,0.06606947,0.985409572,80,60,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.096876794,0.763706529,0.00808052,0.997729672,80,60,40,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.166980108,0.76273066,0.004174469,0.998769578,100,50,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.507869649,0.760069198,0.051545124,0.987783096,100,50,30,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.300085927,0.759492548,0.062943167,0.983432958,90,50,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.571892351,0.758605394,0.06746459,0.985377819,75,60,30,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.529372195,0.75771824,0.065165077,0.982750272,80,50,40,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,3.368269897,0.753016324,0.354813266,0.956998722,80,50,40,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,3.070975226,0.741838183,0.278524962,0.978161987,100,50,30,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,0.922649257,0.736249113,0.161818477,0.960388337,80,50,40,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.35812328,0.720413414,0.519551936,0.924666397,90,60,30,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.338543449,0.720324698,0.170106989,0.952656522,100,50,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.150269358,0.715489709,0.147580831,0.960682051,90,50,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,5.1693411,0.67920511,2.637302421,0.833234106,80,50,30,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,5.468429632,0.660707949,1.660135861,0.897001738,90,50,30,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,5.510924406,0.658090845,2.62457579,0.834948759,80,60,40,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,5.545242568,0.655961675,2.258552417,0.859874735,90,60,40,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,1.800984313,0.592308375,0.6035199,0.897898756,80,50,30,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.373316515,0.515480837,0.957278591,0.63154803,90,60,30,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,7.848134103,0.513085522,2.630899051,0.836210934,80,60,30,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,7.851946664,0.512819375,7.040068893,0.561707668,80,50,30,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,7.986825363,0.50443577,3.113250403,0.806847499,90,50,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,1.485349992,0.494898864,0.530267326,0.831614711,90,50,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.507618638,0.430801987,0.839347242,0.630023894,80,50,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102901,0.43075763,7.500171245,0.534582807,90,60,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102846,0.43075763,7.50163878,0.534582807,90,60,40,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102901,0.43075763,7.499764493,0.534582807,90,60,30,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.445904847,0.43075763,0.681298935,0.684797536,100,50,40,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
